id_cliente,fecha_desembolso,incumplimiento,tipo_cliente,desv_retiros_atm_12m,monto_min_transado_1m,monto_min_transado_2m,desv_recargas_pse_12m,prom_retiros_atm_12m,version_sistema_operativo,cupo_disp_rotativo,meses_cancel_telcos,porcentaje_productos_48meses_total,meses_apertura_ultimo_prod_total,meses_apertura_telcos,meses_apertura_rotativo,porcentaje_cartera_vencida_telcos,saldo_prom_rotativo,uso_total_prod_3m_rotativo,cupo_max_rotativo,part_ahorro_total,pct_productos_cerrados_rotativo,meses_apertura_ahorro,productos_abiertos_ahorro,saldo_total_9_meses_rotativo,cancel_pos_12m,ponderacion_reportes_al_dia_18m_total,ponderacion_24m_rotativo
673968674991.0,201807,0,adicion,0.8291562,0.0,0.0,0.0922229,0.037333716,7.0,2.41,0.0,90.91,1.0,13.0,29.0,0.0,3.1,37.97,9.66,27.27,64.71,1.0,3.0,8.24,8.0,100.0,100.0
811731363082.0,201801,0,adicion,0.0,0.0,1.3555333e-06,0.014985986,0.0,10.0,5.15,36.0,75.0,13.0,53.0,60.0,0.0,2.03,35.93,7.59,50.0,80.0,14.0,4.0,2.91,3.0,100.0,100.0
987571900910.0,201812,0,adicion,1.3616779,1.2800131e-06,1.2800131e-06,0.8199066999999999,0.37920913,11.0,0.3,16.0,75.0,1.0,74.0,70.0,0.0,14.01,99.98,51.2,29.41,63.64,4.0,5.0,5.17,1.0,100.0,100.0
57393832000.0,201811,0,objetivo,0.9537936,1.2800131e-06,0.0,0.39119622,0.13120134,7.0,0.12,14.0,80.0,0.0,55.0,43.0,0.0,0.97,90.75,1.09,30.0,50.0,9.0,3.0,2.29,1.0,100.0,100.0
135973802202.0,201807,0,adicion,0.5527708,7.680078999999999e-06,0.0,0.31016994,0.037333716,11.0,39.48,18.0,63.64,5.0,106.0,95.0,0.0,21.63,36.63,102.4,18.18,77.27,11.0,4.0,166.73,5.0,80.98236999999999,100.0
144875607805.0,201809,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,9.57,7.0,57.89,2.0,257.0,136.0,0.0,16.57,68.11,73.6,15.79,88.64,13.0,3.0,85.16,2.0,88.43817,89.22658
196401432961.0,201806,0,adicion,1.6894279,0.0,0.0,0.4313112,0.12693463,8.0,0.77,13.0,100.0,0.0,47.0,28.0,0.0,1.12,55.96,2.85,21.43,33.33,2.0,3.0,2.13,1.0,100.0,100.0
373308054276.0,201804,0,adicion,0.0,0.0,0.0,0.008136869,0.0,8.0,0.22,46.0,60.0,0.0,80.0,16.0,100.0,0.81,82.81,1.02,40.0,80.0,0.0,2.0,0.77,0.0,0.0,89.76719
401869488755.0,201810,0,objetivo,0.0,0.0,0.0,0.0,0.0,0.0,1.33,25.0,73.33,1.0,120.0,62.0,0.0,2.13,81.47,4.86,6.67,16.67,16.0,1.0,4.46,0.0,100.0,100.0
472187345928.0,201811,0,objetivo,0.74535596,3.8400394e-06,5.1200523e-06,0.0,0.041600425,12.0,0.71,4.0,90.0,1.0,70.0,73.0,0.0,1.85,39.47,3.84,30.0,25.0,1.0,3.0,1.3,1.0,100.0,100.0
473697088087.0,201804,0,adicion,0.59511906,0.00038272393,0.06400066,0.24242337,0.02792561,10.0,7.73,4.0,100.0,1.0,75.0,71.0,0.0,0.19,15.18,12.8,20.0,55.56,25.0,3.0,4.02,1.0,100.0,92.93156
480790661565.0,201811,0,objetivo,0.0,0.0,0.0,0.049528774,0.0,7.0,2.28,42.0,75.0,0.0,62.0,80.0,0.0,2.02,40.99,8.32,33.33,28.57,0.0,4.0,4.04,1.0,100.0,100.0
547918308984.0,201811,0,adicion,0.7592028000000001,0.0,0.0,0.3553486,0.14237478,11.0,11.26,49.0,75.0,5.0,92.0,30.0,0.0,2.51,8.37,16.64,37.5,76.92,7.0,3.0,22.95,4.0,100.0,49.520164
693961008304.0,201806,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,5.51,3.0,60.87,1.0,109.0,127.0,0.0,4.86,36.43,39.23,13.04,50.0,9.0,3.0,48.2,4.0,100.0,100.0
714260362136.0,201807,0,adicion,0.0,0.0,0.0,0.028740974,0.0,11.0,3.36,85.0,45.45,1.0,145.0,155.0,0.0,1.63,32.36,5.82,27.27,76.47,1.0,3.0,5.99,1.0,100.0,100.0
801087504572.0,201811,1,adicion,0.2763854,0.0,3.8400394e-06,0.0070755383999999,0.005333388,12.0,4.6,43.0,92.86,0.0,107.0,29.0,0.0,5.03,50.85,12.16,21.43,73.33,2.0,3.0,14.08,1.0,100.0,100.0
184961089930.0,201808,0,adicion,0.0,0.0,0.051200524,0.014151077,0.0,11.0,3.16,4.0,90.0,1.0,79.0,41.0,0.0,18.04,82.19,48.26,30.0,50.0,1.0,3.0,41.22,1.0,100.0,100.0
259023925488.0,201807,0,adicion,0.0,2.5600261e-06,0.0,0.42613202,0.0,11.0,5.27,5.0,54.55,5.0,88.0,53.0,0.0,0.69,18.91,13.57,27.27,50.0,5.0,3.0,4.51,0.0,100.0,100.0
308043989769.0,201806,0,adicion,0.8620066999999999,0.0,0.0,0.25197375,0.030118706,7.0,2.2,2.0,83.33,3.0,58.0,42.0,0.0,2.4,10.79,8.96,33.33,50.0,5.0,2.0,0.05,1.0,88.43817,89.22658
336279311955.0,201811,0,objetivo,0.2763854,3.8400394e-06,0.0,0.0,0.005333388,7.0,0.0,36.0,72.73,4.0,48.0,53.0,0.0,5.02,99.0,5.12,27.27,62.5,7.0,3.0,12.25,0.0,100.0,100.0
519941534957.0,201811,0,objetivo,0.0,0.12800132,0.0,0.036316577,0.0,8.0,1.2,16.0,45.45,1.0,167.0,68.0,0.0,1.54,54.74,2.74,36.36,50.0,2.0,4.0,0.83,0.0,100.0,100.0
539687388828.0,201807,0,adicion,1.1149241,0.0,3.8400394e-06,0.7134337,0.052267205,7.0,6.56,60.0,35.71,1.0,157.0,139.0,55.52,16.94,74.39,89.6,28.57,86.67,6.0,4.0,31.4,1.0,100.0,100.0
765758106812.0,201811,0,adicion,0.0,2.8160288e-05,1.664017e-05,0.06784941,0.0,7.0,0.66,93.0,87.5,4.0,242.0,36.0,0.0,2.34,62.25,5.5,25.0,87.5,4.0,3.0,5.2,0.0,100.0,100.0
784131552848.0,201810,0,adicion,0.0,0.0064000655,0.0,0.0017688845999999,0.0,7.0,4.02,56.0,53.33,0.0,270.0,296.0,0.0,4.62,58.14,20.61,26.67,30.77,0.0,4.0,26.97,0.0,100.0,100.0
826990662750.0,201810,0,adicion,1.440968,2.8160288e-05,0.0,0.0,0.33600342,8.0,0.71,22.0,89.47,0.0,58.0,60.0,0.0,5.58,75.44,9.77,20.0,82.14,0.0,4.0,65.12,4.0,100.0,100.0
846601513550.0,201811,0,adicion,1.1785113,5.3760552e-05,1.7920183e-05,0.008136869,0.09813434,11.0,0.2,45.0,83.33,2.0,114.0,2.0,0.0,25.4,96.84,25.6,33.33,87.5,9.0,2.0,12.94,2.0,100.0,97.12486
914962023871.0,201808,0,adicion,0.0,0.0,0.0,0.35377693,0.0,12.0,4.39,63.0,76.19,0.0,107.0,9.0,100.0,6.65,67.2,23.04,23.81,70.83,2.0,5.0,40.16,10.0,100.0,62.950203
83457260195.0,201812,0,adicion,0.0,0.0,0.0,0.38907385,0.0,11.0,4.89,38.0,66.67,4.0,68.0,83.0,0.0,0.48,4.2,9.22,16.67,25.0,14.0,1.0,0.09,1.0,100.0,100.0
125553389639.0,201808,0,adicion,0.0,8.1920836e-05,3.8400394e-05,0.3509503,0.0,7.0,2.04,5.0,90.0,0.0,72.0,67.0,0.0,2.24,57.48,36.61,15.0,39.13,2.0,3.0,13.69,5.0,100.0,100.0
154868390729.0,201805,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.0,40.0,2.0,98.0,122.0,0.0,0.36,20.2,6.4,30.0,42.86,10.0,3.0,1.27,1.0,100.0,100.0
397702211457.0,201807,0,adicion,0.0,0.0,0.0,0.14151078,0.0,7.0,6.19,15.0,91.67,0.0,50.0,27.0,0.0,0.84,92.2,10.88,41.67,25.0,0.0,5.0,0.37,0.0,100.0,100.0
436568627069.0,201811,0,adicion,0.37267798,3.8400394e-06,3.8400394e-06,0.2826685,0.0074667432,7.0,7.08,38.0,76.92,7.0,79.0,50.0,0.0,2.81,23.48,21.76,15.38,57.89,26.0,2.0,16.27,2.0,100.0,100.0
479034465380.0,201802,0,adicion,0.0,3.8400394e-06,0.0,0.014985986,0.0,8.0,11.12,6.0,81.82,2.0,118.0,17.0,0.0,0.4,1.85,19.2,27.27,66.67,20.0,3.0,0.0,0.0,100.0,91.56389
491681674003.0,201809,0,adicion,0.0,7.168073e-05,1.02401045e-05,0.0,0.0,12.0,4.09,25.0,60.0,0.0,185.0,140.0,0.0,1.31,25.65,12.8,40.0,85.29,4.0,4.0,8.76,15.0,100.0,100.0
702255895314.0,201810,0,adicion,0.2763854,0.0,0.0,0.0,0.0426671059999999,8.0,5.99,4.0,50.0,1.0,243.0,120.0,0.0,0.54,13.07,12.8,20.0,61.54,2.0,2.0,4.71,1.0,100.0,100.0
711856142712.0,201810,0,objetivo,0.0,0.12800132,0.12800132,0.63554984,0.0,7.0,0.96,22.0,100.0,1.0,120.0,36.0,0.0,0.32,35.52,1.28,13.33,40.0,13.0,2.0,0.0,0.0,100.0,100.0
730895585072.0,201811,0,adicion,0.37267798,0.12800132,0.0,0.0,0.0213335529999999,7.0,1.08,36.0,64.71,2.0,167.0,74.0,0.0,2.12,74.7,3.84,23.53,80.0,3.0,4.0,2.34,0.0,100.0,100.0
992523551830.0,201807,0,adicion,0.0,5.1200523e-06,5.1200523e-06,0.01873248,0.0,6.0,13.64,39.0,66.67,10.0,117.0,47.0,0.0,4.73,10.78,19.2,40.0,66.67,24.0,4.0,8.74,0.0,100.0,100.0
995005324777.0,201811,0,objetivo,0.0,1.2800131e-06,0.0,0.0,0.0,0.0,0.48,5.0,81.82,0.0,180.0,27.0,0.0,3.61,83.85,6.05,27.27,42.86,0.0,3.0,11.21,0.0,100.0,100.0
67363193328.0,201802,0,adicion,0.5527708,0.0,0.0,0.0,0.0248514429999999,0.0,1.25,65.0,80.0,5.0,115.0,67.0,54.71,2.76,86.03,5.14,40.0,33.33,5.0,4.0,65.6,1.0,24.695295,29.830381
91032615532.0,201803,0,adicion,0.59511906,0.12800132,0.0,0.11356796,0.016000165,8.0,3.02,27.0,54.55,4.0,72.0,128.0,0.0,0.07,5.98,5.12,18.18,44.44,5.0,2.0,2.01,1.0,100.0,100.0
163713489612.0,201811,0,adicion,0.37267798,0.0,0.0,0.07617602,0.034133684,8.0,0.83,39.0,78.57,0.0,283.0,35.0,0.0,2.81,77.12,3.65,50.0,66.67,9.0,7.0,3.92,0.0,100.0,100.0
167610270703.0,201808,0,adicion,0.0,1.5360157999999997e-05,0.0,0.08844423,0.0,11.0,63.68,43.0,71.43,0.0,75.0,73.0,0.0,0.0,0.0,63.68,42.86,75.0,0.0,3.0,5.57,2.0,100.0,89.22658
190721182653.0,201811,0,adicion,0.0,0.0,0.0,0.0,0.0,7.0,2.39,10.0,100.0,0.0,86.0,145.0,0.0,1.6,47.67,7.23,16.67,64.71,17.0,4.0,17.19,3.0,100.0,100.0
272905501385.0,201811,0,adicion,0.0,0.0,0.0,0.017688848,0.0,11.0,0.64,4.0,80.0,2.0,53.0,36.0,0.0,0.77,78.33,1.28,40.0,33.33,2.0,4.0,1.37,1.0,100.0,100.0
363419246281.0,201811,0,objetivo,0.2763854,0.0,0.0,0.0,0.010666776,7.0,1.76,12.0,100.0,5.0,88.0,32.0,0.0,1.69,37.07,4.35,28.57,60.0,5.0,2.0,3.18,0.0,100.0,100.0
429879666200.0,201808,1,adicion,2.034426,0.0,0.0,0.4537779999999999,0.30433375,9.0,0.04,28.0,87.5,1.0,58.0,4.0,0.0,3.24,101.29,3.28,25.0,50.0,20.0,2.0,0.0,1.0,100.0,49.520164
541915900817.0,201804,0,adicion,0.0,0.38400394,0.0,0.10613308,0.0,11.0,4.53,33.0,76.92,0.0,98.0,48.0,0.0,7.63,42.26,17.02,23.08,80.0,0.0,3.0,4.28,1.0,100.0,100.0
639460817575.0,201811,0,adicion,0.94280905,0.25600263,0.1664017,0.45622888,0.27733618,11.0,10.28,44.0,53.85,2.0,70.0,66.0,0.0,6.34,34.95,32.11,30.77,40.0,5.0,4.0,0.24,1.0,100.0,100.0
799642169734.0,201810,0,adicion,0.9860133,1.2800131e-06,2.5600261e-06,0.42807007,0.2816029,11.0,9.47,17.0,66.67,1.0,57.0,18.0,0.0,0.0,39.7,9.47,66.67,95.65,1.0,6.0,24.97,20.0,100.0,100.0
877115773454.0,201805,0,adicion,1.8465433,0.0,1.2800131e-06,0.35163218,0.61631435,0.0,0.02,3.0,84.62,0.0,172.0,48.0,0.0,2.6,107.98,2.69,21.43,25.0,16.0,3.0,7.49,0.0,100.0,100.0
69747659927.0,201812,0,adicion,0.0,3.8400394e-06,3.8400394e-06,0.07075539,0.0,11.0,0.0,37.0,66.67,3.0,264.0,68.0,0.0,11.82,83.04,14.08,33.33,77.78,22.0,3.0,15.76,0.0,100.0,100.0
224569428806.0,201803,0,adicion,1.86339,0.0,1.2800131e-06,0.3100266,0.26620105,6.0,0.44,5.0,86.67,0.0,16.0,55.0,0.0,5.79,180.95,6.4,26.67,50.0,1.0,4.0,1.45,3.0,60.23886,62.950203
514668473452.0,201804,0,adicion,0.5527708,0.0,0.0,0.32784078,0.03946707,10.0,0.36,4.0,100.0,0.0,23.0,24.0,0.0,2.14,92.25,2.69,33.33,60.0,6.0,3.0,4.42,1.0,100.0,100.0
544708941916.0,201805,0,adicion,0.0,1.1520118e-05,6.400065599999999e-06,0.0192519539999999,0.0,7.0,4.01,0.0,42.86,1.0,74.0,60.0,0.0,0.4,0.08,6.4,28.57,42.86,5.0,2.0,0.15,2.0,100.0,100.0
60418875344.0,201811,0,adicion,0.0,0.0,0.0,0.0,0.0,7.0,6.91,34.0,50.0,1.0,190.0,139.0,0.0,0.0,0.0,6.91,40.0,90.0,2.0,4.0,0.0,0.0,100.0,89.22658
146707360703.0,201808,0,adicion,0.0,0.0,0.0,0.11239489,0.0,11.0,3.94,86.0,20.0,7.0,234.0,124.0,0.0,10.06,80.03,24.06,20.0,85.0,7.0,2.0,38.28,1.0,100.0,100.0
204058970170.0,201809,0,adicion,0.6454972,6.400065599999999e-06,7.680078999999999e-06,0.0,0.1813352,11.0,10.37,33.0,71.43,5.0,124.0,82.0,0.0,31.88,79.35,97.91,25.0,50.0,7.0,2.0,118.19,0.0,100.0,100.0
237461035280.0,201812,0,adicion,0.2763854,2.5600261e-06,2.5600261e-06,0.1174604,0.03093365,8.0,0.71,1.0,96.15,0.0,83.0,29.0,0.0,1.28,71.73,7.32,11.54,72.55,19.0,3.0,19.29,27.0,100.0,100.0
451101745639.0,201805,1,adicion,2.8999522,2.1760223e-05,0.0,0.96477276,0.5170024999999999,11.0,1.51,9.0,62.5,0.0,109.0,85.0,100.0,1.29,17.49,3.84,25.0,33.33,7.0,2.0,1.33,0.0,100.0,100.0
590126553415.0,201806,0,adicion,0.0,2.5600261e-06,1.2800131e-06,0.012676747,0.0,0.0,0.13,20.0,36.36,3.0,76.0,65.0,100.0,0.12,50.67,0.26,36.36,50.0,8.0,4.0,0.29,0.0,0.0,100.0
593727842477.0,201812,0,objetivo,0.2763854,0.0,2.5600261e-06,0.0070755383999999,0.0032000327,7.0,5.14,14.0,66.67,0.0,71.0,123.0,0.0,0.96,51.21,8.32,23.08,73.68,5.0,3.0,8.52,2.0,100.0,100.0
629156537488.0,201806,0,adicion,0.0,0.0,0.0,0.0,0.0,11.0,7.83,175.0,28.57,14.0,240.0,269.0,0.0,2.01,16.92,19.84,26.67,70.83,29.0,4.0,9.7,1.0,100.0,100.0
707364722555.0,201803,0,adicion,0.0,0.12800132,0.0,0.035377696,0.0,0.0,2.61,23.0,50.0,0.0,50.0,62.0,0.0,5.07,60.09,7.68,33.33,80.0,0.0,2.0,9.09,1.0,100.0,91.56389
766095100287.0,201809,0,adicion,0.37267798,0.0,0.0,0.0,0.010666776,11.0,4.1,72.0,38.46,1.0,183.0,334.0,0.0,3.47,72.9,12.03,15.38,65.22,3.0,2.0,22.77,2.0,100.0,100.0
771868394128.0,201810,0,adicion,0.2763854,0.00052992546,0.00026880275,0.9537076,0.010666776,8.0,3.85,0.0,90.91,7.0,17.0,25.0,0.0,1.23,21.64,10.19,36.36,81.25,7.0,4.0,2.58,5.0,100.0,100.0
207277850350.0,201811,0,adicion,0.37267798,1.7920183e-05,1.02401045e-05,0.0,0.0759261,11.0,1.23,7.0,83.33,13.0,58.0,17.0,0.0,0.56,32.98,2.56,33.33,40.0,18.0,2.0,2.79,0.0,100.0,91.56389
257611163073.0,201812,0,adicion,0.0,0.0,0.0,0.0,0.0,0.0,2.62,181.0,73.68,0.0,204.0,54.0,0.0,8.61,81.89,14.59,26.32,54.55,12.0,5.0,19.73,0.0,100.0,100.0
284799150809.0,201810,0,adicion,0.6400955,8.960091999999999e-06,0.51200527,0.24332805,0.14714815,11.0,1.95,6.0,82.35,1.0,78.0,95.0,0.0,2.29,66.05,9.47,17.65,29.41,18.0,3.0,32.55,4.0,100.0,100.0
304531041352.0,201806,0,adicion,0.2763854,0.0,0.0,0.0,0.005333388,6.0,12.23,4.0,57.14,0.0,122.0,102.0,0.0,2.02,6.7,17.28,28.57,66.67,0.0,2.0,5.24,1.0,100.0,100.0
325460846037.0,201811,0,adicion,0.2763854,0.0,0.0,0.1873247999999999,0.056480557,0.0,0.36,16.0,66.67,11.0,83.0,50.0,0.0,2.41,96.7,3.97,22.22,40.0,11.0,2.0,5.16,0.0,100.0,100.0
334236330956.0,201804,0,adicion,0.0,0.0,0.0,0.0035377691999999,0.0,8.0,1.22,42.0,88.89,0.0,85.0,29.0,0.0,1.04,97.46,3.2,44.44,40.0,0.0,4.0,2.83,1.0,100.0,100.0
576708121456.0,201809,0,adicion,0.0,2.5600262e-05,5.2480536e-05,0.38088006,0.0,9.0,14.73,15.0,87.5,8.0,75.0,29.0,0.0,0.02,2.69,18.11,25.0,73.33,13.0,2.0,8.78,0.0,100.0,91.56389
608177520681.0,201809,0,adicion,0.0,1.4080144e-05,5.1200523e-06,0.23363893,0.0,8.0,1.62,92.0,41.18,1.0,162.0,162.0,0.0,8.64,93.35,15.36,35.29,50.0,3.0,6.0,18.08,3.0,100.0,100.0
647884870399.0,201811,0,objetivo,2.3921165,3.8400394e-05,2.5600262e-05,1.268972,0.74165875,7.0,2.55,8.0,42.86,10.0,64.0,52.0,0.0,0.95,15.3,3.84,28.57,50.0,10.0,2.0,6.54,1.0,100.0,100.0
860068098891.0,201808,0,adicion,1.1426091,8.960091999999999e-06,8.960091999999999e-06,0.2932328,0.23028927,8.0,3.72,30.0,88.89,1.0,52.0,22.0,0.0,0.37,31.32,5.38,22.22,40.0,14.0,2.0,3.22,1.0,100.0,98.1858
37244570440.0,201805,0,adicion,2.8528738,2.1760223e-05,0.0,1.0043075,0.39881477,10.0,1.04,1.0,100.0,0.0,22.0,34.0,0.0,0.98,101.24,3.84,22.22,20.0,11.0,2.0,0.69,0.0,100.0,100.0
152141805059.0,201809,0,adicion,0.0,0.0,0.0,0.0,0.0,7.0,6.09,27.0,69.23,5.0,200.0,77.0,0.0,2.12,21.63,13.7,23.08,80.0,9.0,3.0,3.91,4.0,100.0,100.0
302219509506.0,201803,0,adicion,0.2763854,0.0,0.0,0.07492992,0.022592222,0.0,2.56,106.0,85.71,1.0,118.0,33.0,0.0,3.1,76.02,7.68,28.57,50.0,11.0,2.0,6.52,1.0,100.0,100.0
347823357026.0,201811,0,adicion,0.2763854,0.0,0.0,0.03746496,0.011296111,12.0,10.68,23.0,68.75,0.0,222.0,73.0,0.0,8.99,47.63,50.49,28.13,77.27,3.0,9.0,76.02,0.0,100.0,100.0
394703419707.0,201802,0,adicion,0.37267798,6.400065599999999e-06,1.3555333e-06,0.07492992,0.0282402779999999,8.0,0.16,127.0,100.0,1.0,193.0,183.0,0.0,8.18,91.45,9.6,14.29,82.61,14.0,3.0,16.47,3.0,100.0,55.88176
573162097559.0,201810,0,adicion,0.0,0.0,0.0,0.0367928,0.0,6.0,5.96,14.0,91.67,0.0,126.0,21.0,0.0,17.98,73.82,37.38,25.0,90.0,0.0,3.0,12.39,1.0,100.0,93.18092
934836242857.0,201810,1,objetivo,0.2763854,0.0,0.0,0.03746496,0.007907278,0.0,0.01,4.0,76.92,0.0,87.0,24.0,0.0,6.87,101.29,8.58,30.77,66.67,0.0,4.0,9.12,0.0,88.43817,100.0
943198365969.0,201811,0,adicion,0.0,0.0,2.5600261e-06,0.15919963,0.0,11.0,19.12,27.0,91.67,1.0,92.0,6.0,0.0,19.28,25.94,38.4,41.67,87.5,1.0,5.0,25.47,6.0,100.0,89.22658
986549823053.0,201812,0,objetivo,0.0,0.0,0.0,0.0,0.0,6.0,6.93,11.0,92.86,9.0,206.0,59.0,0.0,11.95,65.99,33.28,23.53,66.67,32.0,4.0,28.28,0.0,100.0,100.0
992288561200.0,201805,0,adicion,0.0,1.7920183e-05,1.7920183e-05,0.06462706,0.0,0.0,28.23,13.0,75.0,4.0,201.0,19.0,0.0,7.26,23.48,52.35,33.33,55.56,5.0,4.0,43.03,1.0,100.0,94.63625
32915846801.0,201810,0,adicion,0.0,0.0,0.0,0.044222116,0.0,12.0,2.1,45.0,66.67,9.0,118.0,145.0,0.0,4.79,54.59,11.46,25.0,71.43,18.0,3.0,32.28,1.0,100.0,100.0
153976752974.0,201807,0,adicion,0.5527708,1.2800131e-06,0.0,0.16484582,0.0497028859999999,8.0,1.31,60.0,90.0,2.0,66.0,47.0,0.0,2.24,69.74,6.4,20.0,16.67,12.0,2.0,3.26,1.0,100.0,100.0
214452128153.0,201808,0,adicion,3.4034297,0.0,0.0,0.43158406,0.35834715,8.0,1.03,0.0,83.33,0.0,27.0,23.0,0.0,1.23,74.4,2.56,33.33,40.0,11.0,2.0,2.98,0.0,100.0,99.14064
227457309065.0,201812,0,adicion,0.0,0.0,1.2800131e-06,0.11776787,0.0,11.0,1.06,37.0,66.67,0.0,251.0,285.0,0.0,3.8,99.6,12.82,16.67,50.0,11.0,3.0,109.39,0.0,78.03251999999999,79.5305
299280816164.0,201811,0,adicion,3.4510467000000005,1.2800131e-05,5.1200523e-06,0.0,0.5098719,12.0,1.95,40.0,87.5,3.0,112.0,35.0,0.0,2.76,71.03,5.54,22.22,77.78,6.0,2.0,6.36,0.0,97.85757,93.635086
423838174624.0,201811,1,objetivo,0.0,0.012800131,0.0,0.0,0.0,0.0,7.61,5.0,85.71,0.0,255.0,49.0,0.0,2.69,14.77,15.36,14.29,25.0,0.0,2.0,3.79,0.0,100.0,100.0
571656701002.0,201810,0,adicion,0.0,0.0,0.0,0.37986502,0.0,8.0,0.71,0.0,85.71,0.0,85.0,71.0,0.0,2.2,74.59,4.48,25.0,71.43,7.0,2.0,5.46,0.0,100.0,100.0
849630489350.0,201804,0,adicion,0.0,0.0,0.0,0.05653419,0.0,7.0,3.25,63.0,42.86,23.0,81.0,158.0,0.0,0.14,112.17,5.38,28.57,80.0,23.0,2.0,6.28,2.0,100.0,89.76719
958735782244.0,201812,0,adicion,0.0,0.0,0.0,0.0070755383999999,0.0,7.0,1.2,11.0,70.0,0.0,62.0,87.0,0.0,4.25,61.54,12.54,30.0,50.0,0.0,3.0,7.99,1.0,100.0,100.0
970339239950.0,201802,0,adicion,0.2763854,0.25600263,0.0,0.07075539,0.0213335529999999,10.0,5.35,67.0,69.23,0.0,133.0,83.0,0.0,0.09,1.16,7.68,38.46,60.0,0.0,5.0,6.02,0.0,100.0,100.0
974943948570.0,201809,0,adicion,0.0,0.0,0.08320085,0.42228854,0.0,8.0,2.07,3.0,52.94,2.0,247.0,142.0,0.0,6.49,43.76,32.0,17.65,65.22,2.0,3.0,40.73,2.0,100.0,100.0
17885950920.0,201810,0,objetivo,0.0,0.0,0.0,0.0,0.0,6.0,3.13,65.0,75.0,0.0,85.0,13.0,0.0,1.7,38.28,5.89,25.0,50.0,12.0,3.0,44.49,1.0,100.0,49.520164
39545811917.0,201812,0,adicion,0.62360954,0.00015360158,5.5040564e-05,0.5713201,0.05333388,11.0,2.14,47.0,80.0,7.0,111.0,56.0,0.0,1.74,39.79,6.4,30.0,25.0,7.0,3.0,3.04,1.0,100.0,100.0
181405439257.0,201810,0,adicion,0.0,5.1200523e-06,0.0,0.0,0.0,11.0,18.92,10.0,46.67,0.0,268.0,361.0,0.0,14.85,26.88,153.6,6.67,70.91,0.0,3.0,212.92,7.0,100.0,100.0
239620504142.0,201808,0,adicion,0.5527708,0.0,0.0,0.0,0.024533585,11.0,2.09,18.0,83.33,2.0,82.0,47.0,0.0,8.61,84.09,17.92,50.0,50.0,2.0,3.0,19.74,0.0,100.0,99.14064
262713851266.0,201802,0,adicion,0.4330127,0.0,0.0,0.12978244,0.056480557,0.0,4.86,13.0,61.11,4.0,152.0,160.0,0.0,6.34,50.51,15.36,26.32,80.0,20.0,5.0,71.97,4.0,100.0,100.0
355550109819.0,201808,0,adicion,0.0,0.0,0.0,0.018444581,0.0,8.0,4.94,41.0,80.0,4.0,162.0,40.0,0.0,1.96,22.28,11.14,30.0,16.67,6.0,3.0,4.39,1.0,100.0,100.0
381466688674.0,201804,0,adicion,0.2763854,0.0,0.0,0.033675868,0.011296111,8.0,5.95,20.0,66.67,4.0,126.0,25.0,0.0,14.02,70.42,42.34,22.22,40.0,9.0,2.0,44.29,0.0,100.0,100.0
423013527970.0,201811,0,objetivo,0.0,0.0,0.0,0.0,0.0,0.0,15.4,166.0,46.15,1.0,211.0,150.0,0.0,1.44,23.67,31.54,7.69,41.67,15.0,1.0,12.61,0.0,100.0,100.0
714734109007.0,201806,0,adicion,0.0,0.0,0.0,0.0006706228599999,0.0,8.0,2.56,61.0,71.43,0.0,84.0,35.0,0.0,0.0,0.95,2.56,28.57,66.67,9.0,2.0,0.0,2.0,100.0,100.0
721761849175.0,201811,0,adicion,0.0,0.0,0.0,0.008242291,0.0,12.0,1.06,17.0,100.0,3.0,32.0,30.0,0.0,2.9,53.34,3.84,30.0,25.0,15.0,3.0,2.42,0.0,100.0,100.0
801064674997.0,201812,0,adicion,1.462494,0.0001843218899999,0.0001561616,0.0,0.291203,12.0,18.21,28.0,38.46,2.0,148.0,156.0,0.0,2.54,12.59,42.24,14.81,52.94,13.0,4.0,42.17,3.0,100.0,100.0
924726907876.0,201811,0,adicion,0.9537936,0.0,0.0,0.53909236,0.03093365,11.0,1.59,22.0,60.0,2.0,41.0,62.0,0.0,2.83,63.85,7.4,40.0,62.5,2.0,4.0,5.35,2.0,100.0,100.0
62795164565.0,201803,0,adicion,0.0,0.0,1.2800131e-06,0.022478977,0.0,0.0,5.24,16.0,100.0,2.0,53.0,40.0,27.03,2.7,26.91,6.44,16.67,66.67,8.0,2.0,7.98,5.0,69.60394000000001,100.0
233537609264.0,201808,0,adicion,0.0,0.0,0.0,0.0018732482999999,0.0,0.0,5.06,15.0,33.33,3.0,183.0,145.0,0.0,15.61,58.9,38.4,22.22,43.75,8.0,4.0,61.02,0.0,100.0,100.0
259184142537.0,201810,0,objetivo,0.2763854,0.0,0.0,0.0,0.06400066,5.0,4.09,54.0,60.0,0.0,94.0,59.0,0.0,0.0,0.0,7.26,40.0,25.0,0.0,4.0,0.66,1.0,100.0,100.0
425718965432.0,201804,0,adicion,0.0,1.02401045e-05,0.0,0.03746496,0.0,0.0,16.19,57.0,60.0,6.0,73.0,164.0,0.0,9.41,5.68,25.6,40.0,75.0,6.0,2.0,1.46,1.0,100.0,100.0
